Date,AAPL,AMZN,BAC,CSCO,DIS,GOOGL,HD,INTC,JPM,KO,META,MSFT,NVDA,ORCL,PEP,PG,TSLA,UNH,V,XOM
2024-11-29,0.00256669134516454,0.005732516911277452,0.0065922278938010835,0.003959865986564432,0.010209504391927231,-0.00045566611181859786,0.004685561617644246,0.006149628586569716,0.006292697742678715,-0.0005368826417535777,0.0006986373790748901,0.0022301041509177276,0.002311578824198468,0.005020110757047442,-0.0007291839930275601,0.004160482790525594,0.017484534882286035,0.00408801354344972,0.0043445463034196665,0.0009851787569756854
2024-12-02,0.003706801060040732,0.0033179510439479308,0.006169339248498246,0.003479225786527279,0.010280260860169838,0.00024345604325888283,0.004580027050095503,0.0019968041988606745,0.005368100753615207,-0.000642735526699606,0.002347103509243914,0.002623378087565004,0.001454733846721501,0.0034428601133088045,-0.0007040257357903313,0.004307427956088067,0.019386824368421367,0.0036793095613569526,0.004440159472666622,0.0017220720461643747
2024-12-03,0.004547266799488292,0.004508879579216374,0.00645033028505142,0.0032240003465279833,0.009987689620408103,0.0007981199721893484,0.004480376778448781,0.0004117558708929825,0.0057864610100851034,-0.0008217648852250958,0.004674356396742102,0.002881621176588095,0.001802601084317057,0.003977227382946031,-0.0013444673519731275,0.0031226007515508525,0.019825939917533304,0.004271437476484757,0.0036745044716208542,5.3710667499451416e-05
2024-12-04,0.004297142050389935,0.004664530716308924,0.0053043918298754655,0.0030461383013499154,0.009781089239412432,0.0015345979757787399,0.0037425214220978163,-0.002499288339301281,0.005107420374528926,-0.002052605904407162,0.0036371112700390564,0.003235630221762725,0.0021236303141205504,0.004780510334491533,-0.002268367899677659,0.0028282850933186387,0.018981464522808182,0.003900670363735842,0.0029310056268828655,-0.0015343050712404494
2024-12-05,0.004466663822599642,0.003310038955596217,0.001769292714486581,0.0018591669071374717,0.008402262660165315,-0.0009556969608154553,0.005045950305349778,-0.008849715360646349,-0.00023756955479359299,-0.0002046121518740396,0.003275215469725895,0.00277038570615436,6.249619735805845e-05,0.0015088967220112214,-0.0012362312749985838,0.004511709650288803,0.01322078888337171,-0.0013195271684787457,0.00039323629514010917,-0.0021729767100511998
2024-12-06,0.003356910381917921,0.00406442584772847,0.002484670916306597,0.0015694287343993418,0.00848075559725343,-0.0015572415201088984,0.004186942506658353,-0.010916541896241316,0.0023067715616443664,-0.0004831305324185242,0.002776227726121322,0.0022529679723420405,-0.001963441581989872,0.00155681561847123,-0.0014433063870519015,0.0031512899413257745,0.014438497251383691,-0.0045882577367222675,0.0009657087898743144,-0.0027620480606288466
2024-12-09,0.004221371226179371,0.004302538785215848,0.0011842302352915279,0.0008018733140322143,0.007527182447673653,-0.0006469452430214629,0.0031244688751442427,-0.011122265561978439,0.001462287179657501,-0.0006313621015823723,0.0021580395716260248,0.002868786002325041,-0.0028178703716098654,0.0004607171099307417,-0.0012493647157391873,0.0009639729557874954,0.010417888875392117,-0.00424750074067981,0.00019156901496499845,-0.0030405166869788614
2024-12-10,0.005029496424436513,0.004392165697683697,-4.255402513858586e-05,0.00011592418552619499,0.006650429540654279,0.00158645294048258,0.0020623205272520704,-0.010489354507938475,0.0007800787512123042,5.428760301398605e-05,0.003150085690404364,0.003103275434254127,-0.003362344871059947,-0.0028444100955688167,-0.0008759542096103967,0.0019010563701005012,0.0073747619515568685,-0.004606385151251735,0.0003579233821835004,-0.002878156688891831
2024-12-11,0.004771196453056359,0.005051571266189931,0.0005568286126095168,-6.300195791538177e-05,0.006533685563848496,0.003996689838747186,0.0025571839878052007,-0.008812112456395006,0.0008615995464839432,-3.4042737781520004e-05,0.004087215227424673,0.003141165623768183,-0.0028357422144189627,-0.0027270747281269436,-0.0018606319219920564,0.0014794102048520386,0.013412781635470761,-0.006561152468751314,0.0006609510334466218,-0.0031611771000123632
2024-12-12,0.004870918383732758,0.0035292923310915546,0.0005459327666550884,-0.0002413903557680619,0.005803683226309591,0.0038707650936887885,0.000849365749825326,-0.008744802024009412,0.00011702097721557059,0.001082042718607612,0.0043499444775125795,0.002948153746878024,-0.002861708566083071,-0.0036530182955048173,-0.0013030077783891814,0.001320758720432269,0.012361282480897661,-0.007510645461239168,0.0007907745223742491,-0.003671164566472135
2024-12-13,0.004216677059642704,0.0038114220330397073,6.835069260152093e-05,0.0006277452737797895,0.002009566102585808,0.004235757464297179,0.0017031032574128802,-0.01002422105639587,-0.00035933238764371267,0.0008752717072275429,0.0037672373867209397,0.002494727386153911,-0.004154153395189203,-0.0035231689977796078,-0.0017200743266789441,0.0012321461274882872,0.01741520438055052,-0.006003332952306395,0.0010706422265509164,-0.004142571881181245
2024-12-16,0.005508526002276704,0.007110952038091517,-0.0010765364035835,0.000794549631873942,-0.0010448363635243818,0.006917405262498383,0.000648101354420716,-0.0074613279924850675,-0.0011454705252573639,0.001071231966114039,0.006120803965306387,0.004370290899877782,-0.0033636291416034745,-0.0032612538358474884,-0.00036029393345086703,0.00051936261768325,0.018952953392045124,-0.008037294405156964,0.0010278652191124727,-0.0046932663964379005
2024-12-17,0.005323387971791715,0.006953433521265917,-0.0015063003000048258,0.0010707459291909084,3.0110928647486547e-05,0.0057875984497727405,9.855925536081389e-05,-0.009403635993326376,-0.0013430215501103071,0.0016535063608353329,0.005707457849447784,0.004596486748344642,-0.00332901477334665,-0.004246624180531511,-0.00023042155046428258,-7.414349533684805e-05,0.017962146658632848,-0.009121388318308093,0.0010023916089667516,-0.00532438213925982
2024-12-18,0.004195287521144087,0.003932693715677099,-0.002894845843828536,0.00048661681734940565,-0.000215472692096208,0.0031871401391355913,-0.0012512925250544316,-0.010904045269589397,-0.002623175604379502,0.0006297103042196162,0.0033081266899349314,0.0024743099577140826,-0.006343925010815893,-0.006366884666424361,-0.00026957540980920847,-0.0004440033060030102,0.012750779651159682,-0.006586367277115595,-0.0002863081840796866,-0.005362224099037499
2024-12-19,0.004388317297516153,0.004983506600092419,-0.002655710606330747,0.00014377947479347065,-0.0010248571812177865,0.0038170536071849338,-0.0015327687849874204,-0.011133243284721123,-0.0015859145144681507,-8.045487713836953e-06,0.002777728645389077,0.002708423460221093,-0.005276484461332232,-0.005834863310905653,-0.0018723996619402605,-0.00044953487669202043,0.012874613140520092,-0.00967035141856143,0.001251940622582165,-0.006502073401966957
2024-12-20,0.005433914034263137,0.006457533839500184,-0.002179359848274559,0.0008637742070054966,-0.0009298454576965543,0.006958661766890556,-0.00185465141195284,-0.010821985866120204,-0.0014165132915967716,-0.0005391919028331138,0.0021261735330913413,0.002875065725043918,-0.004005698178965189,-0.006017507579808917,-0.0019406337871881285,-0.0013277030932664856,0.011491870816851619,-0.008307819386199133,0.0012930402629487692,-0.007000528762150826
2024-12-23,0.005291784425114615,0.0068062306702930675,-0.0030774746723388315,0.00039683177583799134,-0.0016163517732745935,0.008655847086377155,-0.003037109537575572,-0.009202930342141664,-0.0020244958427798,-0.0008005506258398742,0.0037242485289259108,0.002220300166574829,-0.0005518005539229154,-0.006134375103251993,-0.002949162529508942,-0.0023345239312746015,0.010722715713987469,-0.007132999422951564,0.0012127022480634465,-0.006740035941310551
2024-12-24,0.005213139530556504,0.006594345947132696,-0.003051158382482,0.0009721118390141781,-0.001247028258688354,0.008159030307495308,-0.0035991271531842063,-0.009462987442122256,-0.0015523420360333217,-0.0007916727834142822,0.003848884075803527,0.002474358588996395,0.0017338642463399444,-0.004345234697719308,-0.0027708938117936067,-0.0024025125332472587,0.01638252606917114,-0.008422623811616492,0.0012257851641669481,-0.0059458140498913235
2024-12-26,0.004901710011934851,0.004566793621510951,-0.0031227917281329122,0.00035719269318440494,-0.0010143917123315361,0.007590584528001887,-0.003824488862899278,-0.007716370237796072,-0.001317143261340936,-0.0011385291059623271,0.002741030770765729,0.0012371097932676657,0.0012996118476725938,-0.004899480991956811,-0.0026190353446884974,-0.0025826120743739356,0.015554185815967486,-0.008002939593063318,0.0014850447416554391,-0.005069978280695608
2024-12-27,0.004267257309747335,0.00435003823125622,-0.003379429481867613,0.0003004788017617166,-0.0023897808195682325,0.0068320810857422695,-0.004103636842150293,-0.007227239090060733,-0.0016862603652983866,-0.0011414690667196747,0.002826021687052577,0.0009561603808741159,0.000833215809524518,-0.0036771606995157024,-0.002644098673563805,-0.0027816775442958018,0.013869627600856254,-0.00824742664051662,0.0006726733891055326,-0.004943281836318952
2024-12-30,0.003093291625528749,0.0032800502455242577,-0.0035921757584602364,1.565075002730176e-05,-0.002670680536353559,0.0065205469956795435,-0.004767241588699511,-0.009255169185945083,-0.0020557990971926563,-0.0015832993938568797,0.0016618608120076372,0.00023862516583399995,-6.669505201026271e-05,-0.004869469184037195,-0.003251031119811426,-0.003473443712311558,0.010376073578561396,-0.008611723366126001,8.665458696094919e-05,-0.0054088609459248425
2024-12-31,0.002264273114882931,0.0021702634640553666,-0.0030520004161273817,-0.00016168145684122837,-0.0022905391922219964,0.005261622416331791,-0.004570899119927552,-0.008425470297051114,-0.0012795363599279685,-0.0010623938902314888,-0.00043417121207822154,-0.0010412173670236945,-0.001367835558431485,-0.004022528936767811,-0.0030166321940315933,-0.0034285906421197944,0.007022389656404088,-0.00866507967339265,-4.672080737569417e-05,-0.004506519813445959
2025-01-02,0.0003138823457066398,0.001711615985490056,-0.0024313493920032738,-0.0002882154139442761,-0.0022255192230952125,0.005339692036831367,-0.004918905154636982,-0.0049509637621748485,-0.000928694434651739,-0.001297562297449767,-0.00101768090422652,-0.0014131244061425462,-0.0004589767976018844,-0.0046134746483768585,-0.0032109570787368204,-0.002735766539276996,0.004775496805215473,-0.008528181574012977,0.00026857137098137973,-0.004551011731194504
2025-01-03,0.00013923280282395755,0.001507290188829613,-0.0013637518628536738,-0.0002696062137694299,-0.002303977038636479,0.005078410232528974,-0.004659704811149079,-0.002975364619411647,4.4652687397306325e-05,-0.00033915951557567103,-0.0005785326727913819,-0.0015645829673171796,2.828607907757741e-05,-0.005975093802358844,-0.0029273559346621736,-0.0029034693223941145,0.007957041353826754,-0.008146106381608448,0.0008464762346918009,-0.002854271809133763
2025-01-06,0.0004700073556768991,0.0017222726967757508,-0.0013847355322418931,-0.0006815212915789514,-0.0021440367021437145,0.006898837979139682,-0.004474045427894752,-0.002012211368876288,-0.0006263995521641697,-0.0016709349455984236,0.0019310726007692569,-0.0016274993260668002,0.0017690106062312528,-0.005646391663399197,-0.004153424469935491,-0.004537815532886996,0.00641650948228224,-0.0054759786323030635,0.0006818788252818508,-0.0031286581602152754
2025-01-07,-5.8237876106942424e-05,-0.0009549879679827455,-0.0006465246956403215,-0.0004370952182387533,-0.0020896674592044027,0.005948847560979076,-0.0057002768533070455,-0.001948386601800306,-0.0005277009653458009,-0.0013363566818919593,-0.0002641233624407213,-0.00237522604777457,-0.0004363943251956548,-0.008214040817186024,-0.004028230277749628,-0.003692148500836012,0.0017164445777643144,-0.0028848417061471234,0.00015082920200726324,-0.0021328456016857624
2025-01-08,-0.0007621383772618617,-0.0007434630952275368,0.00039291890940557626,0.0005767597805404701,-0.001913250439399078,0.005308560012523977,-0.005059936665711329,-0.0020103190806797953,0.00018164786252244935,-0.0006773401153057801,-2.671948437025784e-05,-0.002392146614077284,0.0008271317370346087,-0.0075480743619043165,-0.004168554220605786,-0.0025725681874107396,0.0017167593066720276,-0.0030826138164871007,0.0007357046797499655,-0.0026746482985463725
2025-01-10,-0.0021740162440943124,-0.0012293025276646607,-0.0006230392118028061,0.00038331992092711096,-0.002471248840188939,0.002022072567329958,-0.003944830990186571,-0.0022845858208652868,-0.00029394864056736525,-0.001443498422284678,-7.44755279024567e-05,-0.002751272629166507,0.0006754782997479448,-0.006742882315905646,-0.005615264047733354,-0.004100700631039572,0.00025476881185773625,-0.0038552933815935776,-0.000708150851093653,-0.0027551502301231545
2025-01-13,-0.0024329249290896806,-0.0024987147446996648,-0.0010391214879185207,0.0005110456476711712,-0.0026812627772625996,-0.0010084253495733831,-0.003892722504850732,-0.0020548306372961287,0.0004727737049407543,-0.0007540404368180931,-0.001764406744343311,-0.0035996704106897757,-0.0018800214998688613,-0.007166881035215978,-0.004002933715504797,-0.003533533880884604,-0.0016248667303914,0.0009092773897492578,-0.0010621907474992088,-0.0011317292926913136
2025-01-14,-0.002970009566214948,-0.002378813253391637,-0.00024019198281029496,0.000774187489587752,-0.002789274815938464,-0.00048156398226422705,-0.002604352961805767,-0.003694989235413898,0.0015508605850175882,-0.0013955929272554402,-0.00277231518354894,-0.003845310945899,-0.0017246555757600424,-0.005477739813354754,-0.004526551264390865,-0.0033146940178282623,-0.0017013595573836747,0.002814825910750135,-0.0007787939681056011,-0.0008903307679464289
2025-01-15,-0.0020205006933949553,-0.0007655510946435573,0.001646365733544064,0.0015173877998058915,-0.002082679999879372,0.0016286250512237755,-0.0012188851293044145,-0.0012821148491095169,0.0028659880924283955,-0.0010492870521625897,-2.0500827927627528e-05,-0.002310766592583058,0.0011003621747980696,-0.004287574992567078,-0.004292568124413277,-0.0034043187430287726,0.00014957401729459585,0.0023278229907073345,0.00030314554537576587,0.00036359272181906154
2025-01-16,-0.004626898254950657,-0.0025701515843391753,0.0013770096374926433,0.0016143037164330297,-0.002554181212049389,-0.000848104286008583,-6.812538896486253e-05,-0.0026134103024653354,0.0033214304273914198,-0.00020922890494579072,-0.0008461780895222592,-0.0029965984796547275,0.0009584576921010223,-0.0032762210282601513,-0.0030675354581058247,-0.0031615009444140698,-0.004602429279794129,0.0014186625029487475,0.00027379334519163633,0.0013475024944605229
2025-01-17,-0.00473610830619538,-0.0009916523234930086,0.0017209297573045957,0.0018113256275796186,-0.002697021712425185,0.0002680522431041388,0.00021068757923754512,0.002949071745740428,0.004537625546433161,-0.0005192069618737083,-0.0003414657898508089,-0.002790314856643278,0.003118057887703063,-0.002365400823797559,-0.0025225384268899253,-0.0027285786033335426,-0.004888858718543077,0.002639287533036089,0.00026586274053047034,0.002008701151819908
2025-01-21,-0.005260816156609038,0.0023633091082258693,0.0035809347716466546,0.0033213128814882755,-0.0011733190032055586,0.002587142514992491,0.0031092956582018496,0.0063891919546068985,0.006960299051642599,-0.00031667330060989316,0.0017556001038820657,-0.0009740309256705993,0.004818396444223943,0.002484653478500759,-0.0018737622244939024,-0.0021785722224312186,-0.0010339875801830822,0.00267077268926062,0.0022315329692006226,0.0023663608786498257
